ResponseId,Age,EdLevel,Employment,WorkExp,YearsCode,DevType,OrgSize,ICorPM,RemoteWork,Industry,Country,Currency,LanguageHaveWorkedWith,DatabaseHaveWorkedWith,annual_salary_usd,currency_code,currency_name,age_mid,age_known,exp_gt_code,ed_ordinal,ed_level_clean,employment_group,has_employer,job_block_missing,org_size_mid,org_size_log,org_size_cat,ic_or_pm,is_manager,remote_ordinal,remote_3cat,remote_cat,industry_clean,country_clean,region,country_grouped,paid_in_hard_currency,dev_type_clean,dev_type_grouped,role_family,n_lang,lang_answered,lang_javascript,lang_html_css,lang_sql,lang_python,lang_typescript,lang_bash_shell_all_shells,lang_c_sharp,lang_java,lang_powershell,lang_c_plus_plus,lang_go,lang_php,lang_c,lang_rust,lang_kotlin,n_db,db_answered,db_postgresql,db_mysql,db_sqlite,db_redis,db_microsoft_sql_server,db_mongodb,db_mariadb,db_elasticsearch,db_dynamodb,db_oracle,db_bigquery,db_supabase,salary_suspect_low,log_salary
17001,25-34 years old,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,12.0,14.0,"Developer, back-end",20 to 99 employees,Individual contributor,"Hybrid (some remote, leans heavy to in-person)",Fintech,Bulgaria,BGN Bulgarian lev,HTML/CSS;JavaScript;PHP;PowerShell;SQL,MariaDB;MySQL,41515.0,BGN,Bulgarian lev,29.5,True,False,5.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,True,False,60.0,1.7781512503836436,20 to 99 employees,Individual contributor,0.0,1.0,Hybrid,"Hybrid (some remote, leans heavy to in-person)",Fintech,Bulgaria,Eastern Europe/Central Asia,Other: Eastern Europe/Central Asia,False,"Developer, back-end","Developer, back-end",Engineering,5.0,True,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False,2.0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,10.633810086696132
1701,55-64 years old,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,29.0,41.0,"Developer, desktop or enterprise applications",100 to 499 employees,Individual contributor,"Hybrid (some in-person, leans heavy to flexibility)",Software Development,Estonia,EUR European Euro,Delphi;Java;SQL,Microsoft SQL Server,83857.0,EUR,European Euro,59.5,True,False,5.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,True,False,300.0,2.4771212547196626,100 to 499 employees,Individual contributor,0.0,2.0,Hybrid,"Hybrid (some in-person, leans heavy to flexibility)",Software Development,Estonia,Eastern Europe/Central Asia,Other: Eastern Europe/Central Asia,True,"Developer, desktop or enterprise applications","Developer, desktop or enterprise applications",Engineering,3.0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,11.336868246175957
17015,25-34 years old,Some college/university study without earning a degree,"Independent contractor, freelancer, or self-employed",9.0,13.0,"Architect, software or solutions",,,,Software Development,Italy,EUR European Euro,Ruby;SQL;TypeScript,PostgreSQL;Redis,81210.0,EUR,European Euro,29.5,True,False,3.0,Some college/university study without earning a degree,Self-employed,False,True,,,Not applicable,Not applicable,,,Not applicable,Not applicable,Software Development,Italy,Southern Europe,Italy,True,"Architect, software or solutions","Architect, software or solutions",Other,3.0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2.0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,11.304793671276457
17026,18-24 years old,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,4.0,8.0,"Developer, full-stack",Less than 20 employees,Individual contributor,Remote,Manufacturing,Slovakia,EUR European Euro,,,37867.0,EUR,European Euro,21.0,True,False,5.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,True,False,10.0,1.0,Less than 20 employees,Individual contributor,0.0,3.0,Remote/flexible,Remote,Manufacturing,Slovakia,Eastern Europe/Central Asia,Other: Eastern Europe/Central Asia,True,"Developer, full-stack","Developer, full-stack",Engineering,,False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,False,10.541835299379235
17034,35-44 years old,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Employed,8.0,15.0,"Developer, full-stack",100 to 499 employees,Individual contributor,"Your choice (very flexible, you can come in when you want or just as needed)",Software Development,United States of America,USD United States dollar,Bash/Shell (all shells);C#;HTML/CSS;JavaScript;PowerShell;Python;SQL;TypeScript,Microsoft SQL Server;Redis;SQLite,127000.0,USD,United States dollar,39.5,True,False,2.0,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Employed,True,False,300.0,2.4771212547196626,100 to 499 employees,Individual contributor,0.0,3.0,Remote/flexible,"Your choice (very flexible, you can come in when you want or just as needed)",Software Development,United States,North America,United States,True,"Developer, full-stack","Developer, full-stack",Engineering,8.0,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,3.0,True,False,False,True,True,True,False,False,False,False,False,False,False,False,11.751942365440728
17044,35-44 years old,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",Employed,11.0,12.0,"Developer, full-stack",500 to 999 employees,Individual contributor,"Hybrid (some remote, leans heavy to in-person)",Other,France,EUR European Euro,Bash/Shell (all shells);HTML/CSS;JavaScript;PHP;SQL;TypeScript,Elasticsearch;MariaDB;MongoDB;MySQL;Redis,61488.0,EUR,European Euro,39.5,True,False,7.0,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",Employed,True,False,750.0,2.8750612633917,500 to 999 employees,Individual contributor,0.0,1.0,Hybrid,"Hybrid (some remote, leans heavy to in-person)",Other,France,Western/Northern Europe,France,True,"Developer, full-stack","Developer, full-stack",Engineering,6.0,True,True,True,True,False,True,True,False,False,False,False,False,True,False,False,False,5.0,True,False,True,False,True,False,True,True,True,False,False,False,False,False,11.026597312804626
17046,25-34 years old,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)","Independent contractor, freelancer, or self-employed",8.0,13.0,"Developer, full-stack","Just me - I am a freelancer, sole proprietor, etc.",Individual contributor,Remote,Software Development,Madagascar,MGA Malagasy ariary,Bash/Shell (all shells);HTML/CSS;JavaScript;PHP;Python,MariaDB;MySQL;PostgreSQL,3376.0,MGA,Malagasy ariary,29.5,True,False,6.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Self-employed,False,False,1.0,0.0,"Just me - I am a freelancer, sole proprietor, etc.",Individual contributor,0.0,3.0,Remote/flexible,Remote,Software Development,Madagascar,Sub-Saharan Africa,Other: Sub-Saharan Africa,False,"Developer, full-stack","Developer, full-stack",Engineering,5.0,True,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,3.0,True,True,True,False,False,False,False,True,False,False,False,False,False,False,8.124446855715847
17049,35-44 years old,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,19.0,21.0,"Architect, software or solutions",20 to 99 employees,People manager,Remote,Software Development,Russian Federation,USD United States dollar,Bash/Shell (all shells);Elixir;HTML/CSS;JavaScript;PHP;Python;SQL,Elasticsearch;MariaDB;MySQL;PostgreSQL;Redis;SQLite;Clickhouse,48000.0,USD,United States dollar,39.5,True,False,6.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,True,False,60.0,1.7781512503836436,20 to 99 employees,People manager,1.0,3.0,Remote/flexible,Remote,Software Development,Russia,Eastern Europe/Central Asia,Russia,True,"Architect, software or solutions","Architect, software or solutions",Other,7.0,True,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,7.0,True,True,True,True,True,False,False,True,True,False,False,False,False,False,10.778956289890028
1706,25-34 years old,"Bachelor's degree (B.A., B.S., B.Eng., etc.)","Independent contractor, freelancer, or self-employed",11.0,15.0,"Developer, full-stack","Just me - I am a freelancer, sole proprietor, etc.",Individual contributor,Remote,Software Development,United States of America,USD United States dollar,HTML/CSS;JavaScript;PHP;SQL,MySQL;Redis;SQLite,48000.0,USD,United States dollar,29.5,True,False,5.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Self-employed,False,False,1.0,0.0,"Just me - I am a freelancer, sole proprietor, etc.",Individual contributor,0.0,3.0,Remote/flexible,Remote,Software Development,United States,North America,United States,True,"Developer, full-stack","Developer, full-stack",Engineering,4.0,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,3.0,True,False,True,True,True,False,False,False,False,False,False,False,False,False,10.778956289890028
17070,45-54 years old,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,20.0,30.0,"Developer, full-stack",20 to 99 employees,Individual contributor,Remote,Software Development,Brazil,USD United States dollar,,Dynamodb;Elasticsearch;MariaDB;MySQL;PostgreSQL;Redis;SQLite,78000.0,USD,United States dollar,49.5,True,False,6.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,True,False,60.0,1.7781512503836436,20 to 99 employees,Individual contributor,0.0,3.0,Remote/flexible,Remote,Software Development,Brazil,Latin America,Brazil,True,"Developer, full-stack","Developer, full-stack",Engineering,,False,,,,,,,,,,,,,,,,7.0,True,True,True,True,True,False,False,True,True,True,False,False,False,False,11.26446410567173
17071,45-54 years old,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,23.0,22.0,"Senior executive (C-suite, VP, etc.)",100 to 499 employees,People manager,"Hybrid (some remote, leans heavy to in-person)",Software Development,France,EUR European Euro,Bash/Shell (all shells);HTML/CSS;JavaScript;Python;TypeScript,Dynamodb;InfluxDB;MongoDB;Redis,150819.0,EUR,European Euro,49.5,True,True,6.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,True,False,300.0,2.4771212547196626,100 to 499 employees,People manager,1.0,1.0,Hybrid,"Hybrid (some remote, leans heavy to in-person)",Software Development,France,Western/Northern Europe,France,True,"Senior executive (C-suite, VP, etc.)","Senior executive (C-suite, VP, etc.)",Management,5.0,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,4.0,True,False,False,False,True,False,True,False,False,True,False,False,False,False,11.923835721314289
17088,35-44 years old,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,12.0,12.0,"Developer, full-stack",20 to 99 employees,Individual contributor,"Your choice (very flexible, you can come in when you want or just as needed)",Banking/Financial Services,Serbia,RSD Serbian dinar,Bash/Shell (all shells);C#;HTML/CSS;Java;JavaScript;PHP;PowerShell;SQL;TypeScript,Firebase Realtime Database;H2;Microsoft SQL Server;MySQL;SQLite;Supabase,4950.0,RSD,Serbian dinar,39.5,True,False,6.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,True,False,60.0,1.7781512503836436,20 to 99 employees,Individual contributor,0.0,3.0,Remote/flexible,"Your choice (very flexible, you can come in when you want or just as needed)",Banking/Financial Services,Serbia,Eastern Europe/Central Asia,Serbia,False,"Developer, full-stack","Developer, full-stack",Engineering,9.0,True,True,True,True,False,True,True,True,True,True,False,False,True,False,False,False,6.0,True,False,True,True,False,True,False,False,False,False,False,False,True,False,8.507142855562735
17092,25-34 years old,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,6.0,10.0,"Developer, full-stack",20 to 99 employees,Individual contributor,"Your choice (very flexible, you can come in when you want or just as needed)",Healthcare,United States of America,USD United States dollar,C#;HTML/CSS;JavaScript;Rust;SQL;TypeScript,Cloud Firestore;Microsoft SQL Server;Redis;SQLite,91485.0,USD,United States dollar,29.5,True,False,6.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,True,False,60.0,1.7781512503836436,20 to 99 employees,Individual contributor,0.0,3.0,Remote/flexible,"Your choice (very flexible, you can come in when you want or just as needed)",Healthcare,United States,North America,United States,True,"Developer, full-stack","Developer, full-stack",Engineering,6.0,True,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False,4.0,True,False,False,True,True,True,False,False,False,False,False,False,False,False,11.423930303398667
17105,35-44 years old,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,12.0,12.0,"Developer, back-end","10,000 or more employees",Individual contributor,"Hybrid (some remote, leans heavy to in-person)",Software Development,Canada,CAD Canadian dollar,Bash/Shell (all shells);C;C#;HTML/CSS;Java;JavaScript;Kotlin;Python;TypeScript,Dynamodb;MySQL,151753.0,CAD,Canadian dollar,39.5,True,False,5.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,True,False,15000.0,4.176091259055681,"10,000 or more employees",Individual contributor,0.0,1.0,Hybrid,"Hybrid (some remote, leans heavy to in-person)",Software Development,Canada,North America,Canada,False,"Developer, back-end","Developer, back-end",Engineering,9.0,True,True,True,False,True,True,True,True,True,False,False,False,False,True,False,True,2.0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,11.930009478083829
17118,35-44 years old,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,14.0,19.0,"Developer, back-end",20 to 99 employees,Individual contributor,Remote,Media & Advertising Services,France,EUR European Euro,C#;SQL,MySQL;PostgreSQL;Redis,58007.0,EUR,European Euro,39.5,True,False,6.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,True,False,60.0,1.7781512503836436,20 to 99 employees,Individual contributor,0.0,3.0,Remote/flexible,Remote,Media & Advertising Services,France,Western/Northern Europe,France,True,"Developer, back-end","Developer, back-end",Engineering,2.0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,3.0,True,True,True,False,True,False,False,False,False,False,False,False,False,False,10.968318971901319
17122,18-24 years old,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,5.0,10.0,"Developer, back-end",20 to 99 employees,Individual contributor,"Hybrid (some remote, leans heavy to in-person)",Other,Netherlands,EUR European Euro,HTML/CSS;JavaScript;Python;TypeScript,MySQL,52207.0,EUR,European Euro,21.0,True,False,5.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,True,False,60.0,1.7781512503836436,20 to 99 employees,Individual contributor,0.0,1.0,Hybrid,"Hybrid (some remote, leans heavy to in-person)",Other,Netherlands,Western/Northern Europe,Netherlands,True,"Developer, back-end","Developer, back-end",Engineering,4.0,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,1.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,10.86297186449704
17126,25-34 years old,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,8.0,12.0,"Developer, front-end",100 to 499 employees,Individual contributor,Remote,Software Development,India,INR Indian rupee,Bash/Shell (all shells);HTML/CSS;JavaScript;Ruby;TypeScript,MongoDB;Redis;SQLite,139488.0,INR,Indian rupee,29.5,True,False,5.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)",Employed,True,False,300.0,2.4771212547196626,100 to 499 employees,Individual contributor,0.0,3.0,Remote/flexible,Remote,Software Development,India,South Asia,India,False,"Developer, front-end","Developer, front-end",Engineering,5.0,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,3.0,True,False,False,True,True,False,True,False,False,False,False,False,False,False,11.84573385503812
17128,25-34 years old,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,4.0,6.0,"Developer, full-stack",I don't know,Individual contributor,"Hybrid (some remote, leans heavy to in-person)",Other,France,EUR European Euro,HTML/CSS;Java;Python;SQL,H2;MySQL;PostgreSQL;Redis;SQLite,43505.0,EUR,European Euro,29.5,True,False,6.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)",Employed,True,False,,,I don't know,Individual contributor,0.0,1.0,Hybrid,"Hybrid (some remote, leans heavy to in-person)",Other,France,Western/Northern Europe,France,True,"Developer, full-stack","Developer, full-stack",Engineering,4.0,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,5.0,True,True,True,True,True,False,False,False,False,False,False,False,False,False,10.680631153000125
